,Date,AveragePrice,Total Volume,year,region,type
8071,2017-09-03,1.7,3049931.5,2017,Southeast,conventional
8072,2017-08-27,1.54,3005445.53,2017,Southeast,conventional
8073,2017-08-20,1.52,3113164.81,2017,Southeast,conventional
8074,2017-08-13,1.42,3654633.49,2017,Southeast,conventional
8075,2017-08-06,1.41,3282864.06,2017,Southeast,conventional
8076,2017-07-30,1.38,3266646.69,2017,Southeast,conventional
8077,2017-07-23,1.36,3580363.85,2017,Southeast,conventional
8078,2017-07-16,1.36,3516276.38,2017,Southeast,conventional
8079,2017-07-09,1.32,3491991.63,2017,Southeast,conventional
8080,2017-07-02,1.33,3979264.02,2017,Southeast,conventional
8081,2017-06-25,1.28,3666944.13,2017,Southeast,conventional
8082,2017-06-18,1.35,3404457.77,2017,Southeast,conventional
8083,2017-06-11,1.33,4151016.69,2017,Southeast,conventional
8084,2017-06-04,1.34,4237221.91,2017,Southeast,conventional
8085,2017-05-28,1.38,3916908.69,2017,Southeast,conventional
8086,2017-05-21,1.38,3609377.95,2017,Southeast,conventional
8087,2017-05-14,1.36,3560841.76,2017,Southeast,conventional
8088,2017-05-07,1.14,5391717.88,2017,Southeast,conventional
8089,2017-04-30,1.24,4698266.8,2017,Southeast,conventional
8090,2017-04-23,1.39,3503236.08,2017,Southeast,conventional
8091,2017-04-16,1.37,3418235.57,2017,Southeast,conventional
8092,2017-04-09,1.41,3257901.93,2017,Southeast,conventional
8093,2017-04-02,1.49,3289069.45,2017,Southeast,conventional
8094,2017-03-26,1.52,3149349.04,2017,Southeast,conventional
8095,2017-03-19,1.45,3168368.37,2017,Southeast,conventional
8096,2017-03-12,1.45,3130784.67,2017,Southeast,conventional
8097,2017-03-05,1.39,3078856.36,2017,Southeast,conventional
8098,2017-02-26,1.09,3780081.91,2017,Southeast,conventional
8099,2017-02-19,1.14,3178563.0,2017,Southeast,conventional
8100,2017-02-12,0.91,4584245.6,2017,Southeast,conventional
8101,2017-02-05,0.81,7545938.97,2017,Southeast,conventional
8102,2017-01-29,1.12,4143712.22,2017,Southeast,conventional
8103,2017-01-22,0.97,4992701.64,2017,Southeast,conventional
8104,2017-01-15,1.17,3843139.76,2017,Southeast,conventional
8105,2017-01-08,1.17,3512131.09,2017,Southeast,conventional
8106,2017-01-01,0.94,4655896.95,2017,Southeast,conventional
8107,2017-12-31,0.94,98086.34,2017,Spokane,conventional
8108,2017-12-24,1.32,66895.5,2017,Spokane,conventional
8109,2017-12-17,1.34,61276.15,2017,Spokane,conventional
8110,2017-12-10,1.2,74626.15,2017,Spokane,conventional
8111,2017-12-03,1.16,80464.0,2017,Spokane,conventional
8112,2017-11-26,1.49,48850.0,2017,Spokane,conventional
8113,2017-11-19,1.3,64230.0,2017,Spokane,conventional
8114,2017-11-12,1.17,86928.0,2017,Spokane,conventional
8115,2017-11-05,1.32,78530.28,2017,Spokane,conventional
8116,2017-10-29,1.41,70870.34,2017,Spokane,conventional
8117,2017-10-22,1.31,77451.36,2017,Spokane,conventional
8118,2017-10-15,1.6,63283.44,2017,Spokane,conventional
8119,2017-10-08,1.82,56315.89,2017,Spokane,conventional
8120,2017-10-01,1.83,55420.33,2017,Spokane,conventional
8121,2017-09-24,1.84,54348.48,2017,Spokane,conventional
8122,2017-09-17,1.66,65219.18,2017,Spokane,conventional
8123,2017-09-10,1.89,57493.94,2017,Spokane,conventional
8124,2017-09-03,1.58,75840.73,2017,Spokane,conventional
8125,2017-08-27,1.42,86969.36,2017,Spokane,conventional
8126,2017-08-20,1.65,72084.39,2017,Spokane,conventional
8127,2017-08-13,1.67,68140.75,2017,Spokane,conventional
8128,2017-08-06,1.55,77832.62,2017,Spokane,conventional
8129,2017-07-30,1.56,75067.88,2017,Spokane,conventional
8130,2017-07-23,1.44,77668.0,2017,Spokane,conventional
8131,2017-07-16,1.35,86112.54,2017,Spokane,conventional
8132,2017-07-09,0.97,128455.05,2017,Spokane,conventional
8133,2017-07-02,1.2,102306.61,2017,Spokane,conventional
8134,2017-06-25,1.12,103925.6,2017,Spokane,conventional
8135,2017-06-18,1.11,103313.47,2017,Spokane,conventional
8136,2017-06-11,1.16,94583.08,2017,Spokane,conventional
8137,2017-06-04,1.16,97756.24,2017,Spokane,conventional
8138,2017-05-28,1.15,102536.61,2017,Spokane,conventional
8139,2017-05-21,1.14,92273.1,2017,Spokane,conventional
8140,2017-05-14,1.08,108411.15,2017,Spokane,conventional
8141,2017-05-07,1.0,140992.26,2017,Spokane,conventional
8142,2017-04-30,1.02,114753.82,2017,Spokane,conventional
8143,2017-04-23,1.02,100154.13,2017,Spokane,conventional
8144,2017-04-16,1.09,101877.38,2017,Spokane,conventional
8145,2017-04-09,0.93,126295.09,2017,Spokane,conventional
8146,2017-04-02,1.12,95055.86,2017,Spokane,conventional
8147,2017-03-26,1.09,93209.14,2017,Spokane,conventional
8148,2017-03-19,0.92,110951.46,2017,Spokane,conventional
8149,2017-03-12,0.83,132799.77,2017,Spokane,conventional
8150,2017-03-05,0.85,128940.32,2017,Spokane,conventional
8151,2017-02-26,0.75,122591.72,2017,Spokane,conventional
8152,2017-02-19,0.85,101482.65,2017,Spokane,conventional
8153,2017-02-12,0.77,110492.2,2017,Spokane,conventional
8154,2017-02-05,0.76,165785.94,2017,Spokane,conventional
8155,2017-01-29,0.84,112192.95,2017,Spokane,conventional
8156,2017-01-22,0.88,113430.5,2017,Spokane,conventional
8157,2017-01-15,0.93,107376.76,2017,Spokane,conventional
8158,2017-01-08,0.78,144931.3,2017,Spokane,conventional
8159,2017-01-01,0.87,115041.61,2017,Spokane,conventional
8160,2017-12-31,1.14,192170.15,2017,StLouis,conventional
8161,2017-12-24,1.38,149940.62,2017,StLouis,conventional
8162,2017-12-17,1.17,154325.75,2017,StLouis,conventional
8163,2017-12-10,1.18,156410.57,2017,StLouis,conventional
8164,2017-12-03,1.37,132165.0,2017,StLouis,conventional
8165,2017-11-26,1.31,126244.0,2017,StLouis,conventional
8166,2017-11-19,1.23,152206.0,2017,StLouis,conventional
8167,2017-11-12,1.3,169251.0,2017,StLouis,conventional
8168,2017-11-05,1.55,125685.45,2017,StLouis,conventional
8169,2017-10-29,1.34,134388.82,2017,StLouis,conventional
8170,2017-10-22,1.61,120265.74,2017,StLouis,conventional
8171,2017-10-15,1.75,125434.52,2017,StLouis,conventional
8172,2017-10-08,1.83,127591.09,2017,StLouis,conventional
8173,2017-10-01,1.83,129576.56,2017,StLouis,conventional
8174,2017-09-24,1.83,144890.83,2017,StLouis,conventional
8175,2017-09-17,1.72,122734.74,2017,StLouis,conventional
8176,2017-09-10,1.47,197546.49,2017,StLouis,conventional
8177,2017-09-03,1.69,155772.26,2017,StLouis,conventional
8178,2017-08-27,1.71,153581.11,2017,StLouis,conventional
8179,2017-08-20,1.6,168054.68,2017,StLouis,conventional
8180,2017-08-13,1.49,169526.52,2017,StLouis,conventional
8181,2017-08-06,1.49,163833.23,2017,StLouis,conventional
8182,2017-07-30,1.52,154896.27,2017,StLouis,conventional
8183,2017-07-23,1.33,194261.62,2017,StLouis,conventional
8184,2017-07-16,1.45,176564.58,2017,StLouis,conventional
8185,2017-07-09,1.26,214965.37,2017,StLouis,conventional
8186,2017-07-02,1.14,192174.84,2017,StLouis,conventional
8187,2017-06-25,1.31,185418.99,2017,StLouis,conventional
8188,2017-06-18,1.3,201993.63,2017,StLouis,conventional
8189,2017-06-11,1.32,197442.71,2017,StLouis,conventional
8190,2017-06-04,1.28,211538.7,2017,StLouis,conventional
8191,2017-05-28,1.23,220314.55,2017,StLouis,conventional
8192,2017-05-21,1.17,229193.81,2017,StLouis,conventional
8193,2017-05-14,1.3,196829.3,2017,StLouis,conventional
8194,2017-05-07,1.37,214795.58,2017,StLouis,conventional
8195,2017-04-30,1.37,200743.79,2017,StLouis,conventional
8196,2017-04-23,1.51,174613.45,2017,StLouis,conventional
8197,2017-04-16,1.52,144788.05,2017,StLouis,conventional
8198,2017-04-09,1.27,145196.59,2017,StLouis,conventional
8199,2017-04-02,1.33,116596.47,2017,StLouis,conventional
8200,2017-03-26,1.33,110960.45,2017,StLouis,conventional
8201,2017-03-19,1.18,136296.62,2017,StLouis,conventional
8202,2017-03-12,1.36,102939.99,2017,StLouis,conventional
8203,2017-03-05,1.38,112515.7,2017,StLouis,conventional
8204,2017-02-26,1.29,142253.42,2017,StLouis,conventional
8205,2017-02-19,1.09,144525.33,2017,StLouis,conventional
8206,2017-02-12,0.99,153045.63,2017,StLouis,conventional
8207,2017-02-05,0.88,237276.96,2017,StLouis,conventional
8208,2017-01-29,1.0,192362.18,2017,StLouis,conventional
8209,2017-01-22,1.14,155424.95,2017,StLouis,conventional
8210,2017-01-15,1.11,183270.4,2017,StLouis,conventional
8211,2017-01-08,1.11,152614.52,2017,StLouis,conventional
8212,2017-01-01,1.11,144323.7,2017,StLouis,conventional
8213,2017-12-31,1.39,59077.02,2017,Syracuse,conventional
8214,2017-12-24,1.31,57784.05,2017,Syracuse,conventional
8215,2017-12-17,1.3,49219.75,2017,Syracuse,conventional
8216,2017-12-10,1.24,59965.39,2017,Syracuse,conventional
8217,2017-12-03,1.25,80838.0,2017,Syracuse,conventional
8218,2017-11-26,1.29,44800.0,2017,Syracuse,conventional
8219,2017-11-19,1.43,61126.0,2017,Syracuse,conventional
8220,2017-11-12,1.32,62300.0,2017,Syracuse,conventional
8221,2017-11-05,1.44,52028.11,2017,Syracuse,conventional
8222,2017-10-29,1.46,53621.45,2017,Syracuse,conventional
8223,2017-10-22,1.51,44004.03,2017,Syracuse,conventional
8224,2017-10-15,1.57,43715.52,2017,Syracuse,conventional
8225,2017-10-08,1.57,45452.47,2017,Syracuse,conventional
8226,2017-10-01,1.58,47034.13,2017,Syracuse,conventional
8227,2017-09-24,1.47,53868.66,2017,Syracuse,conventional
8228,2017-09-17,1.38,62352.95,2017,Syracuse,conventional
8229,2017-09-10,1.59,72483.1,2017,Syracuse,conventional
8230,2017-09-03,1.64,59583.07,2017,Syracuse,conventional
8231,2017-08-27,1.41,63048.42,2017,Syracuse,conventional
8232,2017-08-20,1.42,60657.76,2017,Syracuse,conventional
8233,2017-08-13,1.45,78489.49,2017,Syracuse,conventional
8234,2017-08-06,1.4,69322.32,2017,Syracuse,conventional
8235,2017-07-30,1.43,64459.46,2017,Syracuse,conventional
8236,2017-07-23,1.38,68030.78,2017,Syracuse,conventional
8237,2017-07-16,1.38,69590.82,2017,Syracuse,conventional
8238,2017-07-09,1.38,77529.57,2017,Syracuse,conventional
8239,2017-07-02,1.42,71770.39,2017,Syracuse,conventional
8240,2017-06-25,1.48,58174.88,2017,Syracuse,conventional
8241,2017-06-18,1.54,61468.49,2017,Syracuse,conventional
8242,2017-06-11,1.66,58542.16,2017,Syracuse,conventional
8243,2017-06-04,1.65,64255.79,2017,Syracuse,conventional
8244,2017-05-28,1.71,87335.11,2017,Syracuse,conventional
8245,2017-05-21,1.6,65540.84,2017,Syracuse,conventional
8246,2017-05-14,1.66,74951.66,2017,Syracuse,conventional
8247,2017-05-07,1.63,89105.75,2017,Syracuse,conventional
8248,2017-04-30,1.36,96486.66,2017,Syracuse,conventional
8249,2017-04-23,1.5,63453.06,2017,Syracuse,conventional
8250,2017-04-16,1.6,75156.9,2017,Syracuse,conventional
8251,2017-04-09,1.61,79779.92,2017,Syracuse,conventional
8252,2017-04-02,1.6,75253.52,2017,Syracuse,conventional
8253,2017-03-26,1.37,88278.7,2017,Syracuse,conventional
8254,2017-03-19,1.59,68447.26,2017,Syracuse,conventional
8255,2017-03-12,1.53,73839.48,2017,Syracuse,conventional
8256,2017-03-05,1.42,72748.04,2017,Syracuse,conventional
8257,2017-02-26,1.57,60421.42,2017,Syracuse,conventional
8258,2017-02-19,1.71,61608.13,2017,Syracuse,conventional
8259,2017-02-12,1.5,67899.62,2017,Syracuse,conventional
8260,2017-02-05,1.49,104027.11,2017,Syracuse,conventional
8261,2017-01-29,1.36,71809.68,2017,Syracuse,conventional
8262,2017-01-22,1.52,79859.72,2017,Syracuse,conventional
8263,2017-01-15,1.4,68598.22,2017,Syracuse,conventional
8264,2017-01-08,1.43,67353.38,2017,Syracuse,conventional
8265,2017-01-01,1.55,64284.03,2017,Syracuse,conventional
8266,2017-12-31,1.16,548933.38,2017,Tampa,conventional
8267,2017-12-24,1.4,335782.87,2017,Tampa,conventional
8268,2017-12-17,1.0,449048.75,2017,Tampa,conventional
8269,2017-12-10,1.02,474890.22,2017,Tampa,conventional
8270,2017-12-03,1.27,381605.0,2017,Tampa,conventional
8271,2017-11-26,1.4,295940.0,2017,Tampa,conventional
8272,2017-11-19,1.21,406797.0,2017,Tampa,conventional
8273,2017-11-12,1.35,383991.0,2017,Tampa,conventional
8274,2017-11-05,1.48,323634.05,2017,Tampa,conventional
8275,2017-10-29,1.19,479880.25,2017,Tampa,conventional
8276,2017-10-22,1.54,366454.43,2017,Tampa,conventional
8277,2017-10-15,1.71,328041.36,2017,Tampa,conventional
8278,2017-10-08,1.76,362523.96,2017,Tampa,conventional
8279,2017-10-01,1.96,298663.48,2017,Tampa,conventional
8280,2017-09-24,1.86,293617.05,2017,Tampa,conventional
8281,2017-09-17,1.76,304681.73,2017,Tampa,conventional
8282,2017-09-10,1.76,246731.78,2017,Tampa,conventional
8283,2017-09-03,1.89,294705.99,2017,Tampa,conventional
8284,2017-08-27,1.63,291725.75,2017,Tampa,conventional
8285,2017-08-20,1.64,289379.57,2017,Tampa,conventional
8286,2017-08-13,1.49,367628.08,2017,Tampa,conventional
8287,2017-08-06,1.46,312638.58,2017,Tampa,conventional
8288,2017-07-30,1.44,317250.55,2017,Tampa,conventional
8289,2017-07-23,1.42,349228.39,2017,Tampa,conventional
8290,2017-07-16,1.5,309815.95,2017,Tampa,conventional
8291,2017-07-09,1.45,323653.24,2017,Tampa,conventional
8292,2017-07-02,1.45,407584.72,2017,Tampa,conventional
8293,2017-06-25,1.39,357813.41,2017,Tampa,conventional
8294,2017-06-18,1.43,336746.96,2017,Tampa,conventional
8295,2017-06-11,1.42,410602.09,2017,Tampa,conventional
8296,2017-06-04,1.43,418788.68,2017,Tampa,conventional
8297,2017-05-28,1.41,418872.37,2017,Tampa,conventional
8298,2017-05-21,1.44,373821.74,2017,Tampa,conventional
8299,2017-05-14,1.43,342985.7,2017,Tampa,conventional
8300,2017-05-07,1.15,582405.72,2017,Tampa,conventional
8301,2017-04-30,1.25,534175.65,2017,Tampa,conventional
8302,2017-04-23,1.46,358385.91,2017,Tampa,conventional
8303,2017-04-16,1.48,335494.24,2017,Tampa,conventional
8304,2017-04-09,1.5,327808.93,2017,Tampa,conventional
8305,2017-04-02,1.63,321691.27,2017,Tampa,conventional
8306,2017-03-26,1.67,308197.46,2017,Tampa,conventional
8307,2017-03-19,1.58,312270.07,2017,Tampa,conventional
8308,2017-03-12,1.57,310151.12,2017,Tampa,conventional
8309,2017-03-05,1.59,292544.83,2017,Tampa,conventional
8310,2017-02-26,1.23,369337.81,2017,Tampa,conventional
8311,2017-02-19,1.29,297524.28,2017,Tampa,conventional
8312,2017-02-12,0.95,484658.75,2017,Tampa,conventional
8313,2017-02-05,0.79,893143.94,2017,Tampa,conventional
8314,2017-01-29,1.21,445251.37,2017,Tampa,conventional
8315,2017-01-22,1.0,547800.42,2017,Tampa,conventional
8316,2017-01-15,1.24,425887.79,2017,Tampa,conventional
8317,2017-01-08,1.27,351707.78,2017,Tampa,conventional
8318,2017-01-01,0.93,578061.29,2017,Tampa,conventional
8319,2017-12-31,0.98,38267341.61,2017,TotalUS,conventional
8320,2017-12-24,1.18,29102349.33,2017,TotalUS,conventional
8321,2017-12-17,1.07,30757767.03,2017,TotalUS,conventional
8322,2017-12-10,1.03,35634913.01,2017,TotalUS,conventional
8323,2017-12-03,1.09,33824253.0,2017,TotalUS,conventional
8324,2017-11-26,1.24,24686675.0,2017,TotalUS,conventional
8325,2017-11-19,1.17,29253484.0,2017,TotalUS,conventional
8326,2017-11-12,1.15,32336225.0,2017,TotalUS,conventional
8327,2017-11-05,1.19,32051594.24,2017,TotalUS,conventional
8328,2017-10-29,1.29,30237911.23,2017,TotalUS,conventional
8329,2017-10-22,1.44,26706971.51,2017,TotalUS,conventional
8330,2017-10-15,1.58,25031589.09,2017,TotalUS,conventional
8331,2017-10-08,1.65,24397166.19,2017,TotalUS,conventional
8332,2017-10-01,1.64,24610645.21,2017,TotalUS,conventional
8333,2017-09-24,1.62,24637148.38,2017,TotalUS,conventional
8334,2017-09-17,1.57,25394902.82,2017,TotalUS,conventional
8335,2017-09-10,1.56,26385081.36,2017,TotalUS,conventional
8336,2017-09-03,1.57,26808410.65,2017,TotalUS,conventional
8337,2017-08-27,1.47,28785279.75,2017,TotalUS,conventional
8338,2017-08-20,1.41,29913744.37,2017,TotalUS,conventional
8339,2017-08-13,1.33,32817254.13,2017,TotalUS,conventional
8340,2017-08-06,1.33,32529920.23,2017,TotalUS,conventional
8341,2017-07-30,1.32,31756097.22,2017,TotalUS,conventional
8342,2017-07-23,1.31,32608301.51,2017,TotalUS,conventional
8343,2017-07-16,1.33,32455047.11,2017,TotalUS,conventional
8344,2017-07-09,1.17,39367336.18,2017,TotalUS,conventional
8345,2017-07-02,1.21,38010426.16,2017,TotalUS,conventional
8346,2017-06-25,1.17,37305307.68,2017,TotalUS,conventional
8347,2017-06-18,1.18,38247669.33,2017,TotalUS,conventional
8348,2017-06-11,1.21,37039853.8,2017,TotalUS,conventional
8349,2017-06-04,1.24,37352360.59,2017,TotalUS,conventional
8350,2017-05-28,1.28,37030893.73,2017,TotalUS,conventional
8351,2017-05-21,1.26,34397651.15,2017,TotalUS,conventional
8352,2017-05-14,1.19,36634269.03,2017,TotalUS,conventional
8353,2017-05-07,1.09,47293921.6,2017,TotalUS,conventional
8354,2017-04-30,1.18,38315500.43,2017,TotalUS,conventional
8355,2017-04-23,1.18,35729013.92,2017,TotalUS,conventional
8356,2017-04-16,1.23,35182320.78,2017,TotalUS,conventional
8357,2017-04-09,1.21,34785712.55,2017,TotalUS,conventional
8358,2017-04-02,1.21,34468017.36,2017,TotalUS,conventional
8359,2017-03-26,1.24,32555119.32,2017,TotalUS,conventional
8360,2017-03-19,1.25,31595125.23,2017,TotalUS,conventional
8361,2017-03-12,1.22,32020573.94,2017,TotalUS,conventional
8362,2017-03-05,1.13,33684175.01,2017,TotalUS,conventional
8363,2017-02-26,0.99,37007797.69,2017,TotalUS,conventional
8364,2017-02-19,0.99,33905854.58,2017,TotalUS,conventional
8365,2017-02-12,0.87,41077470.65,2017,TotalUS,conventional
8366,2017-02-05,0.77,61034457.1,2017,TotalUS,conventional
8367,2017-01-29,0.96,39373579.25,2017,TotalUS,conventional
8368,2017-01-22,0.94,42140393.39,2017,TotalUS,conventional
8369,2017-01-15,0.98,38295488.31,2017,TotalUS,conventional
8370,2017-01-08,0.99,38049802.62,2017,TotalUS,conventional
8371,2017-01-01,0.89,38879716.85,2017,TotalUS,conventional
8372,2017-12-31,0.94,6330634.55,2017,West,conventional
8373,2017-12-24,1.1,5116876.57,2017,West,conventional
8374,2017-12-17,1.05,5007523.13,2017,West,conventional
8375,2017-12-10,0.96,5936122.03,2017,West,conventional
8376,2017-12-03,0.98,6288493.0,2017,West,conventional
8377,2017-11-26,1.18,4182730.0,2017,West,conventional
8378,2017-11-19,1.04,5303858.0,2017,West,conventional
8379,2017-11-12,1.01,6182298.0,2017,West,conventional
8380,2017-11-05,1.06,6417143.95,2017,West,conventional
8381,2017-10-29,1.23,5130982.78,2017,West,conventional
8382,2017-10-22,1.31,4769138.17,2017,West,conventional
8383,2017-10-15,1.43,4413876.67,2017,West,conventional
8384,2017-10-08,1.62,3927688.07,2017,West,conventional
8385,2017-10-01,1.57,4014477.31,2017,West,conventional
8386,2017-09-24,1.59,3842682.36,2017,West,conventional
8387,2017-09-17,1.53,4181226.81,2017,West,conventional
8388,2017-09-10,1.56,4281593.13,2017,West,conventional
8389,2017-09-03,1.53,4369089.47,2017,West,conventional
8390,2017-08-27,1.31,5328934.06,2017,West,conventional
8391,2017-08-20,1.3,5653429.62,2017,West,conventional
8392,2017-08-13,1.34,5304873.15,2017,West,conventional
8393,2017-08-06,1.32,5548410.44,2017,West,conventional
8394,2017-07-30,1.25,5688357.24,2017,West,conventional
8395,2017-07-23,1.18,6311280.51,2017,West,conventional
8396,2017-07-16,1.28,5529487.17,2017,West,conventional
8397,2017-07-09,0.95,8389918.04,2017,West,conventional
8398,2017-07-02,1.07,7020076.49,2017,West,conventional
8399,2017-06-25,1.05,6929193.97,2017,West,conventional
8400,2017-06-18,1.02,7187200.64,2017,West,conventional
8401,2017-06-11,1.02,7138766.83,2017,West,conventional
8402,2017-06-04,1.07,6927745.15,2017,West,conventional
8403,2017-05-28,1.07,6955988.8,2017,West,conventional
8404,2017-05-21,1.06,6505499.28,2017,West,conventional
8405,2017-05-14,1.01,7143624.99,2017,West,conventional
8406,2017-05-07,0.94,8545908.75,2017,West,conventional
8407,2017-04-30,0.98,6998582.19,2017,West,conventional
8408,2017-04-23,0.96,6822109.27,2017,West,conventional
8409,2017-04-16,1.02,7012665.19,2017,West,conventional
8410,2017-04-09,1.0,6774200.48,2017,West,conventional
8411,2017-04-02,1.05,6442820.51,2017,West,conventional
8412,2017-03-26,1.0,6680540.39,2017,West,conventional
8413,2017-03-19,1.04,6242381.13,2017,West,conventional
8414,2017-03-12,0.94,7040683.56,2017,West,conventional
8415,2017-03-05,0.96,6667896.16,2017,West,conventional
